id_paiement,id_inscription,reference,date_paiement,montant,mode_paiement,statut,tranche
73a9b135-6643-4e30-ae3e-1723bde9411c,6c8df53f-d08a-453d-aadd-0dc130031001,REF79162011,2026-01-13,0.0,Orange Money,,2eme
fb8af8b1-bdeb-4df3-9151-bc1cad0c6a1f,d57a9c4b-caba-4cdf-926d-0c1636efb5f4,REF09912147,2026-01-29,15000000.0,orange money,REFUSE,3eme
38846e4c-c4eb-49a6-a83c-670a5592067d,9c31bb81-de38-49f9-8362-5a508f25b2d2,REF14478956,2025-04-28,0.0,Wave,VALIDE,Tranche 1
e4324e0a-a084-43f9-94b9-a809512f5482,4afe7d14-d9da-48fa-91bf-f36883b0b65c,REF98784663,2025-07-03,-15000.0,OM,REFUSE,1
a386bcb2-4059-473a-9387-2dcd04e9f098,6a23de88-37dd-4937-ad2d-23980cc3fc0d,REF34714439,2026-03-07,50000.0,orange money,ECHEC,Tranche 1
856d6da5-0de4-4350-832b-e238785238e8,5c75aaaa-47ac-4c25-bab5-8f232a3a092e,REF73770287,2024-11-24,0.0,Wave,VALIDE,1
ca30a28d-15a7-4b5f-9020-1e3236fda418,8bf0da8a-550b-4a2f-8b7a-66e2f111b4a6,REF79911460,2025-08-17,50000.0,Espèces,REFUSE,3eme
ad53cf57-01ad-4cc8-bb6c-064f5d84033a,ab725ef4-8a3d-46cb-9cc6-4183832b2a03,REF08261185,2026-05-30,-15000.0,Orange Money,REFUSE,2eme
9b8542a1-243d-44de-baf0-d6bd6b46d33f,8cd9c082-b103-4742-a3d8-c50e8bf5a04a,REF30997717,2024-09-12,10000.0,Chèque,REFUSE,2eme
ae633094-d6be-4041-b338-83182d35fb81,813abd91-52c4-4c97-bec2-4ccedc53b4ae,REF22416244,2026-04-07,-15000.0,Chèque,,2eme
57573d43-9f69-4422-add9-aa4d361d9ca9,f0808159-a025-4cf0-8b7e-4f8e3668f342,REF42311332,2025-04-08,50000.0,Chèque,VALIDE,1ere
b84a0ae0-697e-4472-81fc-cad39c478599,ce120b6d-1d5e-4ab4-a9f2-513a4e43229c,REF81221384,2026-04-25,10000.0,OM,,3eme
87eefe3d-7baa-4c19-b225-67c5b5d38385,84de5cae-9dc7-4316-9ef1-439bfcc5b7a7,REF69496425,2026-02-17,50000.0,Virement,ECHEC,1ere
0a3a5a42-5621-4d31-81f6-9f03def4848a,9634f799-f9aa-4458-87f8-160755296466,REF34940286,2024-09-22,-15000.0,Chèque,REFUSE,2eme
04b7915b-a96c-4666-86d6-3bc415fdd13c,c8b41761-e082-4167-b020-56dbdadc048e,REF09816543,2026-04-02,50000.0,Orange Money,VALIDE,2eme
3ac3e638-2f88-4496-b709-40555c41c6b0,9d2b2232-4a7d-4352-8865-7206d59b3e04,REF31372118,2024-12-19,15000000.0,orange money,ECHEC,2eme
6e9d5dde-b897-4c68-962d-b47e770035ea,1bd664b2-ebda-479f-94dd-1b35535de241,REF_DOUBLON_123,2025-10-24,-15000.0,Virement,,1
7e3b94b5-b4bb-41d1-b64e-db53671fcb64,79115de1-dbaf-43bb-a681-c61c34ac9410,REF81836278,2024-12-19,15000000.0,orange money,VALIDE,3eme
33d0c643-363b-471a-9a98-eeda651ce8b9,4d1d8c7c-fe56-430b-97db-ef3fe5685862,REF76408189,2024-10-21,50000.0,OM,REFUSE,3eme
b721e59d-06ed-4ff3-8f20-cbe0f3d94b4f,471bfa90-e9e5-406f-ad6f-10d0a47171ff,REF27819462,2026-05-19,15000000.0,Orange Money,REFUSE,1
9aa18b2f-ac7a-437a-8359-e2f20ae1b8e5,8418cbd4-9641-4152-9184-348ab949d68d,REF55399115,2026-02-20,10000.0,Chèque,VALIDE,1ere
26043697-618c-4157-af36-5ed5c09333ec,f445917d-ad8f-4ee0-a3eb-6dd37f931d2c,REF07442651,2025-03-14,15000000.0,Orange Money,VALIDE,Tranche 1
d1c305b5-2d98-4277-b967-d1f356260c32,85c5251c-32a7-49ff-91dd-69c7d67758ed,REF69795733,2024-11-29,15000000.0,Wave,,1
dd1c069a-7134-48fd-ae07-17a04f7ab8d2,13deda45-1235-43af-80da-5d0eab8eaf18,REF04378748,2026-04-02,0.0,orange money,REFUSE,1
44feee66-7706-4b56-bacf-e7af23ea241c,d4e5212c-43e2-4690-8c06-33795dfe493d,REF30559384,2025-02-22,0.0,Virement,,1ere
693ffe9d-f410-4bd0-a16c-244c20924999,0fe3229a-3513-4024-a74b-98b6c57281d5,REF23936753,2025-01-01,0.0,Espèces,ECHEC,3eme
7e662ecb-2e3b-45f5-9ea1-015e96ee29f7,8c482903-1ac0-4567-b4fa-9dea812dd417,REF26534035,2025-04-04,15000000.0,Orange Money,ECHEC,2eme
47b6966b-1156-49cc-af03-71d3681d5b28,c9371c25-0da0-4888-89a1-4b982559c698,REF10730384,2026-06-08,10000.0,Chèque,REFUSE,Tranche 1
abd86951-27a4-4c93-90b9-47283340e891,1c91e056-874a-42e0-ad05-0f29afcef994,REF45119275,2025-05-09,15000000.0,orange money,VALIDE,Tranche 1
d5210836-01e8-443a-a9bc-507d6ddaf945,6c838a4e-1b10-405a-ae85-0e563a3ee106,REF05883182,2025-03-20,0.0,Wave,REFUSE,2eme
161ca428-4489-406c-aedc-c3aaca32224a,37cb7262-092d-4e1e-ab0f-783e52586acd,REF77219737,2025-02-22,0.0,OM,VALIDE,1
8e69f2b2-8021-4dd5-9200-27375f0c559c,52b1425f-5eb3-4a5f-be52-bca9dc907291,REF67122080,2026-03-16,10000.0,Orange Money,,2eme
2c787677-759a-481c-ba23-a78b00bfb904,21fc0cc8-a3d0-46c7-ac64-b61d8bdaf3f9,REF85071383,2026-07-27,50000.0,Virement,ECHEC,1
0e308e67-5b00-4908-b047-3584f8e999bf,ce120b6d-1d5e-4ab4-a9f2-513a4e43229c,REF01648649,2025-12-17,10000.0,Virement,VALIDE,Tranche 1
a4349674-7a33-40c5-b694-2959bb1fc17a,b4d1ba4b-f1f3-4907-90ba-23943e39b8b4,REF_DOUBLON_123,2026-03-05,-15000.0,Orange Money,,1
7c707ca7-33bc-4e1b-8161-87e26efe3018,ec6d3923-a66b-47bd-aee6-38adaf22e283,REF45594198,2025-10-15,50000.0,Wave,ECHEC,1
7754d39d-6891-4ca0-b6b6-03ed638efb30,4fc71158-ac47-4353-a811-b8d7dafa1b01,REF90068340,2026-04-20,50000.0,Wave,,3eme
1e2f6736-c1ea-4cff-aff8-4deeb51771c4,4ffa5e02-35e9-419b-a704-f679c5445e5c,REF00513642,2026-01-26,0.0,orange money,ECHEC,1
3a1f98a8-34d7-4d41-b21c-e36969871cf0,49d24482-3683-431d-8f36-5f4a0e7fa4ea,REF53863293,2025-01-24,0.0,OM,ECHEC,1
3828f30e-7336-4d25-beaf-23553c398293,942ba8f5-4002-452c-a0ca-1520cf079a83,REF41715856,2025-01-02,-15000.0,orange money,REFUSE,2eme
609fc07f-6e18-4c83-a0a5-2c195cd7a09c,126d6e2c-c26a-4d95-a247-88ed38dee5d6,REF_DOUBLON_123,2025-04-27,10000.0,OM,ECHEC,2eme
7d9bd226-792d-4851-8b1a-6ca14ceffe51,9122726e-607f-4f6e-aacb-21a0760b5ef0,REF33470254,2025-09-09,0.0,Chèque,ECHEC,1
1a740943-d77b-49cc-ac0d-29f9b083728e,4acb8c83-d9db-4e98-b067-ca1de06b32a4,REF12163323,2025-09-02,15000000.0,orange money,REFUSE,Tranche 1
d9c47973-f072-4508-b5b7-82a41401fe4d,7a0482ee-32cf-4c97-91b6-1783c366776e,REF66226568,2025-03-14,0.0,OM,VALIDE,2eme
8a68556e-c724-4513-a872-d7ddb89d7901,6bcaedf5-7482-4f5b-bda3-fd380533e423,REF55447230,2025-09-20,-15000.0,Virement,REFUSE,1ere
79020adc-a814-4c02-a3c0-12bd905a046e,91e21540-b670-49bd-a94c-d8f2351c864b,REF44712945,2025-05-30,50000.0,OM,REFUSE,1ere
79532f0f-6590-40d7-b858-3dcf83debed3,3d936ddd-6dbb-431a-bc15-7ac3348df0a3,REF56671134,2024-08-01,50000.0,Chèque,,1
c15ae1c2-5b94-4d4a-9dbb-55b1a63f3969,5334b78b-cd4b-4020-a49f-3fec31c640a8,REF38261002,2025-05-23,50000.0,OM,ECHEC,Tranche 1
3f8010ac-4c7c-4084-a196-b0658bea2722,c6f54c57-fb07-45fa-b2df-f76bb41a70db,REF80187108,2025-04-05,10000.0,OM,REFUSE,1ere
bb47b7aa-c32d-4820-ac32-eb89b5c2aa1d,380f15e8-7c61-477f-a3b7-80af95ebc471,REF_DOUBLON_123,2024-12-30,10000.0,Orange Money,REFUSE,1
400b42b7-f4a1-4a81-8257-44a835c82d46,471bfa90-e9e5-406f-ad6f-10d0a47171ff,REF31929075,2025-09-03,15000000.0,Virement,,3eme
2cc7a7f4-c557-4310-ba36-4c8db086721a,7f09879e-275f-4e37-9b62-99680162bead,REF93945948,2025-01-23,0.0,Chèque,VALIDE,3eme
387cea12-cb5b-4312-a7f7-4ada909f28c0,2cafbd18-797b-44ab-bb45-fe11bf6e4f22,REF73844161,2026-07-28,-15000.0,Orange Money,REFUSE,1
9a9d392c-d675-4beb-b9e2-905595bc78f9,8c115bd9-7ad7-4770-bb5d-fb46794ac20d,REF22550440,2026-07-05,15000000.0,orange money,,2eme
6df53060-ea7d-427f-836a-362f6869cd3d,b38a2099-4b90-45e0-9b86-914bcbbaa17d,REF08468557,2025-03-21,10000.0,Wave,VALIDE,3eme
dc26aa82-9c77-4c15-918b-68d2e12f219d,d165928d-2665-4018-8e90-89b1e7530987,REF32998176,2025-11-24,-15000.0,Espèces,VALIDE,1
c334d0dc-1d97-436f-9d9c-4fd78c5105db,c0567ded-5ae2-4bcc-9299-16b8be7af58b,REF42916191,2024-11-06,-15000.0,Wave,,2eme
4d94dfde-7513-4731-81c8-aea18da8f8bf,ecf80710-39cf-42f3-9485-c5348876a3c5,REF_DOUBLON_123,2026-05-26,-15000.0,Chèque,,1ere
7a561103-030a-46d8-8841-4d606f91cbf6,bfd06d85-b3e3-4a9f-a2de-252d3a5edf19,REF31572878,2025-02-18,50000.0,Chèque,ECHEC,3eme
aac26bcb-8cc4-49b8-a250-5779db892081,643411b5-a9ad-4272-9d14-8ddbb1aa95df,REF30724809,2026-01-22,0.0,Espèces,VALIDE,2eme
970c1bfd-b9f5-4489-8208-02ad8b5f8e57,52b6552e-44c9-4ea0-ba55-51719d67c089,REF66416831,2025-08-09,-15000.0,Wave,ECHEC,1ere
50383ab3-8ab1-4b26-a921-1cc286b613cb,12b126a1-3e6e-470b-af31-1314154d98b3,REF_DOUBLON_123,2025-10-02,50000.0,OM,REFUSE,1
e03e9189-38bb-4721-92c6-b91528fc8600,a03069df-1f9a-46d9-a9b4-1ac0271d34b6,REF21191678,2024-12-10,0.0,Orange Money,REFUSE,2eme
552281d9-f7ed-4d44-b934-9855fd940672,8619f765-3126-41db-911f-62ba72f63529,REF08247072,2025-09-06,-15000.0,Virement,ECHEC,3eme
f6588588-7e7f-422d-8ef4-25115eff0ea1,69b34e50-d4c0-4186-b184-2de7fa719605,REF47724520,2024-08-27,50000.0,Wave,REFUSE,2eme
5cbfe28d-8eed-4de0-8bba-e108c4958781,c3e0fd89-f2a1-43e3-a286-5e0681a69c7b,REF31336165,2024-08-12,-15000.0,OM,REFUSE,2eme
23d988fe-b1e7-4741-b9d3-5bbe86f900b0,941caad6-7751-428d-9a29-3944541790db,REF31484228,2025-07-27,10000.0,Chèque,ECHEC,2eme
4e62fdd5-9f24-4396-9f51-3143369d21da,debfb112-50f3-40dc-b6e3-c8d88bedfaa5,REF01052695,2024-11-28,10000.0,Orange Money,ECHEC,1ere
63d5c1a9-570d-4a47-bf30-bf75cfaba2aa,1c923a49-b11b-45a7-9969-1c3049ab1242,REF61336064,2026-03-08,15000000.0,Virement,,1ere
906e3878-9a1f-4fb8-8b90-56c27032d045,ce9242f5-6b90-4462-82bf-caea1de511fb,REF87641275,2026-02-18,0.0,orange money,REFUSE,3eme
cd2b5430-7e47-4440-b146-6f1f956831a6,70c85d99-8861-4261-92da-a3e648ecfc63,REF46764188,2024-10-20,-15000.0,Espèces,REFUSE,3eme
ce2a8bc9-b96c-4937-b579-989886c88b2c,c2bf9c9e-085b-409f-aff8-c6ea6db44d8e,REF55212053,2025-12-22,-15000.0,Espèces,,1ere
4659ae8e-91eb-42c4-a49c-3dd45e20b8b4,b43491a6-a340-4bcb-aaf4-a76eccd8ea80,REF04600537,2026-02-13,10000.0,OM,REFUSE,2eme
6cb0db49-d81c-43dc-afa8-55319260a3c4,6306c682-5c6e-4166-b306-833c6321a3d3,REF01005287,2025-12-19,-15000.0,Espèces,VALIDE,1
195a7148-8c18-4fbd-9f6c-110497ea3276,59c81e37-bc66-4351-b20f-3307d96e7ba7,REF21357480,2025-06-24,50000.0,OM,VALIDE,2eme
bc5e8c34-bc75-405b-8fc6-13e71a0ff943,62a86d15-de37-4570-b99c-ccbe588d53ed,REF_DOUBLON_123,2025-05-29,0.0,Virement,REFUSE,2eme
771b8f0e-d358-402c-b0f4-932fcab8e5be,e8c9b3e3-45dd-4a46-aa28-94aaee14f0e3,REF03556018,2026-04-01,0.0,Orange Money,REFUSE,3eme
4de2307c-fce8-420a-9244-93f1525e42b1,b0a1e099-4e9b-4547-9607-9b3305f46911,REF_DOUBLON_123,2025-12-28,15000000.0,Chèque,REFUSE,1
9c5ad6d8-e458-409a-a3f2-38b9af544d60,f6ed3bab-c8b8-4f8e-adc6-1a1da52d8d97,REF04430900,2025-05-23,-15000.0,orange money,ECHEC,Tranche 1
a390abd5-c72a-4e9c-a748-1ddd3f38e008,b7e03057-1379-4bb4-ab5f-b7b090f1bc72,REF31306274,2026-01-26,50000.0,orange money,REFUSE,1ere
91ef9ffa-284b-4f9f-a6c5-69eb9ea6e318,e335056c-00fe-43fe-8459-44c5af5d7d32,REF_DOUBLON_123,2025-03-17,50000.0,orange money,,1ere
7f6a25b0-092e-43e9-9466-1de18a1f9d9a,493f6d15-a52d-4ac9-9f72-f75ecc4225b7,REF43624761,2024-09-10,-15000.0,Chèque,ECHEC,2eme
8c0fc709-b683-4280-a9c2-74fbc209adce,fc6a08ae-e753-4060-b9e9-784bfd168a15,REF94369292,2025-03-03,15000000.0,Orange Money,,Tranche 1
4d1cb988-915b-4eb9-beb5-bd4941397724,c61da5ce-bdad-4c74-a17b-f610d33bdec4,REF02719426,2024-12-26,50000.0,Chèque,,Tranche 1
37d1cfe6-c9ac-407e-abb7-f76b0d54c998,9fb97b2c-b339-46c0-9f4d-f4223edf77e3,REF_DOUBLON_123,2025-01-17,15000000.0,Virement,REFUSE,1ere
af476dfd-10e3-40c4-80f0-85f4ea9b9603,9a985e3b-9e2c-4fcf-aaa4-3dc31d784746,REF59774960,2026-07-29,10000.0,Virement,VALIDE,1
84e10336-0297-4969-a810-b2329c53c665,61a5cf0e-df77-4483-ba16-c835137c7758,REF23357345,2026-01-23,15000000.0,Wave,VALIDE,1
4e7fec59-8d1e-48f3-983c-dea38d24aef3,64b9479e-4091-4f7c-bb6f-5f07ada8c2bf,REF80628013,2025-05-27,10000.0,Orange Money,ECHEC,Tranche 1
5c6dee79-f640-421f-a8ae-6eb3800b94e2,cfe5aaf8-ee88-4647-ab16-794cad082d9a,REF69417165,2026-05-12,-15000.0,Virement,ECHEC,Tranche 1
23d8c6c3-ea80-4bec-9926-80705ed7865e,5bf32c45-875f-4117-a3ea-42e2c1cf928f,REF69166593,2026-07-09,50000.0,Wave,ECHEC,Tranche 1
8064249e-36c5-4bc9-9f04-b7d6bbb842bd,39d9bafd-06e3-4ffd-9278-6d59ec21c472,REF99067232,2026-02-23,15000000.0,orange money,VALIDE,1ere
edb30a3b-ef79-46d7-a130-5f91b69186ad,17c9e80d-c6db-4b78-bd7e-fe435c96d18e,REF74536564,2024-11-24,10000.0,orange money,REFUSE,2eme
e6260e4a-db0d-4549-a68a-81ed7e473c0d,d0bd163d-6d45-4616-adfd-9f14dddfa1ef,REF63434267,2025-11-03,50000.0,Chèque,VALIDE,2eme
2fd66bdf-666e-4833-8889-df672193fd3f,6d60a6e2-d8c0-4d1b-b3ac-3cf69929db02,REF64749519,2025-11-09,-15000.0,OM,,2eme
fe7b7240-685f-4fbe-9d96-3673e4f9e589,409ba68d-4c99-405e-a296-2ea87d34171c,REF34466209,2026-01-16,15000000.0,orange money,ECHEC,1
8a70d6a2-0bd2-4728-942e-9483c8ccf985,8f72fb25-5d03-4b8e-8d7f-29594c68142b,REF_DOUBLON_123,2025-08-14,50000.0,Virement,ECHEC,1
5730a768-b5cd-4e57-84e0-e94a6bd6ae6f,d32ff84a-41d8-464c-aa82-01d4d9179318,REF_DOUBLON_123,2025-06-21,0.0,Espèces,,Tranche 1
5028aa9f-2016-42b3-8253-59f62d2cdcb8,06e75ba4-7068-4c3c-9e74-2cc65b1bd15b,REF24140033,2025-01-28,50000.0,orange money,ECHEC,1ere
6b32bbe8-70fd-4a9d-a676-513d4aa3dcdb,64b9651a-b396-4e80-8c93-ee5b9cc450b1,REF16000724,2024-11-08,15000000.0,Chèque,REFUSE,1
09d120f3-d162-4236-8d5a-64c0b61a6877,85e64906-237d-45d1-acd5-84b8ebe1e360,REF09545863,2026-01-23,15000000.0,Espèces,ECHEC,Tranche 1
20b384f1-a784-4667-91e5-e58239fb18c6,b4a21e2f-1352-4a30-b3a0-5b7f5ff70d80,REF16771725,2026-06-24,10000.0,Wave,VALIDE,1
7f8fbf47-4c88-4d4d-a250-f010c88300c4,63585758-a17b-4c4d-a984-95a931847247,REF20806078,2025-08-19,50000.0,Espèces,ECHEC,Tranche 1
0bafd772-70f4-476a-9fc2-1bd65d033736,085c4ba4-7da0-458d-8f05-9cd33b829a33,REF29804666,2025-06-20,50000.0,OM,VALIDE,2eme
b007d9e1-01bd-4d45-8e34-cc133c8a7185,930a48d0-341b-4ca0-8fa7-b7a2059c2f83,REF_DOUBLON_123,2026-03-31,50000.0,Espèces,VALIDE,Tranche 1
c6402bf3-e8a0-4072-8038-67d8d3550f5c,e0c0fabd-2c8c-44b5-87d1-ba14344ae06e,REF65674900,2025-10-30,15000000.0,orange money,,1
74e12fdb-f5a2-42c6-bf2b-9a75dc005312,13ab47f5-53a7-4f68-bdb1-5487fbd35034,REF02621023,2025-11-19,50000.0,Chèque,REFUSE,3eme
4d30e9ac-89b9-4598-9d38-d72d0d7f19e1,b0a2a5d8-2250-4444-9bf6-a5dfea8f897c,REF24233687,2025-01-23,-15000.0,orange money,REFUSE,2eme
65b5c091-3d99-4b94-8c1a-a8b0d835b278,da684adc-00fb-48ef-819e-28a8b9f11099,REF51595666,2026-06-25,50000.0,OM,ECHEC,Tranche 1
1ebeab52-ce31-4f4b-92b8-9ee405f6f608,a9a68b55-f2d2-47ca-ba07-1d7a00ad7a2a,REF58560266,2025-10-25,50000.0,Orange Money,ECHEC,Tranche 1
f7bbb872-4de7-49bd-8ab0-612e1ff00b1f,36e88090-f65d-4141-b381-db85408851ac,REF00788916,2025-01-06,15000000.0,Orange Money,,Tranche 1
940889ba-c68e-4180-afd5-57bed9612055,27a2dba1-45d8-4803-b5b7-4e3b0647c361,REF26246368,2025-12-02,50000.0,Virement,REFUSE,1
46e84ef7-7e89-40cf-869c-b1b448f17607,f7858c39-0e3f-4b76-88c7-f1880c5c9ec6,REF30368952,2025-08-11,15000000.0,orange money,REFUSE,1ere
042ccbd7-9757-495f-ba1c-1d552572d07d,a253bf80-ef67-4cbf-afe8-aff702f43488,REF86266735,2025-08-10,-15000.0,orange money,ECHEC,Tranche 1
7980d878-e1fb-4638-970c-92e772ed7096,d7f5d575-5d73-4fd2-a7ef-42674614824e,REF_DOUBLON_123,2025-02-25,50000.0,orange money,VALIDE,1
5771a34c-7ac7-4ccc-9703-68aaa2d66ae5,5b6d6669-2364-47a6-82b8-c67cf3bc9e26,REF77940889,2026-03-03,0.0,Virement,,Tranche 1
95069562-2281-4c26-93e3-f9ff534a4622,c4b0e3a5-5153-41ac-8c3d-31367d2e770e,REF25811159,2025-04-24,15000000.0,Wave,ECHEC,Tranche 1
0128a7ec-6f0f-4b6f-9b5a-3a124a907f7f,bcaf39f2-0dff-4a9b-88de-db5e57170df7,REF19096314,2025-05-20,50000.0,OM,REFUSE,2eme
b2543d66-90d3-4fac-b9f8-10541bcde0dd,2012e9dc-ff3a-41eb-8211-49c47e4397b8,REF00917622,2025-03-03,15000000.0,orange money,REFUSE,1ere
833ea5e2-1e36-475d-a541-cf448fd35f17,2cecd162-9b14-4023-916f-9a5d4a41baf7,REF46381849,2026-07-21,15000000.0,Virement,ECHEC,1ere
2b877da6-63af-4bab-9a2d-1865717ede20,36bdf7c5-023d-473d-9709-34b8e4696bea,REF18756676,2024-10-09,-15000.0,Chèque,,1
2e980b2b-c62d-40ff-87b6-0ab404644539,c60d4bb3-a29d-4c98-8d04-b78037d4b4f1,REF51766932,2024-12-02,0.0,orange money,REFUSE,3eme
dad8b7fa-0607-47de-85fe-181f36f387ea,a3194c8f-26a9-4101-ab5e-9b25baed2163,REF28751720,2024-11-15,50000.0,Espèces,REFUSE,2eme
4d50b19f-21d6-4e20-9fb2-09dea55760b3,2d899ad6-3a96-455b-9dd7-36dde80702c1,REF86494609,2025-01-28,0.0,orange money,,Tranche 1
33bb780e-beeb-4ff8-834d-dd706e0484e9,47bd8216-2f40-4e38-9783-75ea8217d08c,REF31843983,2024-09-20,15000000.0,Virement,REFUSE,1ere
61364b33-8110-4880-9d54-863b42e08391,945e86c5-2b9f-48fd-be97-7bf365dbaf50,REF61107585,2026-04-15,10000.0,Espèces,VALIDE,Tranche 1
7f00c23c-81a5-4ad3-baf4-02edfe14f1a3,e1cee656-9f6d-42d0-966e-f2ddbcd20182,REF76354795,2026-01-29,50000.0,Orange Money,REFUSE,2eme
27df369f-c670-4fa2-b2b4-588be7d9eb2c,9dd5557c-8e28-412e-957c-9ec8b8738e6e,REF66464022,2025-04-01,15000000.0,Espèces,REFUSE,Tranche 1
6bd00d56-85c0-4b37-9688-a9d099356826,f13d0732-1788-4172-8b03-7356df7ed522,REF82028617,2025-11-23,10000.0,Virement,VALIDE,3eme
9208bd4a-9173-4dce-9fc4-b646ba9b4792,70c74b6c-58ad-4959-ad7c-bbab67029080,REF65944363,2024-11-30,0.0,Virement,REFUSE,1
b9751837-6416-494a-aff9-153a53fec187,20c706d9-01c3-46a6-a21f-eab7cc119dee,REF_DOUBLON_123,2024-12-10,-15000.0,Chèque,VALIDE,1ere
9fab6c84-b060-4922-bbd1-29009ab46018,574b033f-4351-4f87-b27e-82d7097d7eea,REF60645377,2025-04-21,10000.0,orange money,ECHEC,Tranche 1
aa56c719-c621-4505-81ff-17de6b9ee325,f95bc40e-db16-411c-adbb-0840ea134a68,REF99119829,2025-12-11,15000000.0,Orange Money,,1ere
0d288325-bcbf-4a87-818d-31ba978ecfce,d4a8fb68-f7d6-42b7-85d0-e2493e9eb937,REF23945441,2025-06-03,50000.0,Wave,VALIDE,Tranche 1
4b956086-5af2-4f2f-ae0b-db41dc2066ba,88b47257-ad1b-47c2-8794-f4b8e5f7c0ef,REF_DOUBLON_123,2026-01-02,0.0,orange money,,1ere
bb2dc7fd-16ff-4043-b782-2c1c79fbc5a7,ebd6d13c-3fa9-4d7f-932e-1a9a38e67343,REF18454015,2026-05-04,15000000.0,Chèque,REFUSE,1ere
25337f83-35bb-460c-929c-51588c3683d1,efdafa25-70e1-446b-8fda-89ce0dc9648b,REF17841059,2025-05-25,15000000.0,orange money,ECHEC,3eme
6387e971-dbaa-4cd8-a858-726d942279c5,b7acc329-7493-455d-b5eb-524d6b11afe2,REF99525800,2025-08-19,50000.0,Virement,VALIDE,3eme
b06e47f8-d945-4699-9905-0d97c4caf0f3,0825092d-c9a0-4740-9a58-49d031996757,REF91793005,2025-05-25,-15000.0,Chèque,VALIDE,1ere
28bc075f-f210-41fe-88d7-7f981b917028,30299fac-030f-4130-90c6-a89881bbe681,REF07109203,2026-05-04,15000000.0,Chèque,ECHEC,2eme
edd3b696-bc20-45fc-b046-5062f52e5ca6,55ba30c3-5c60-421b-8532-a3a9862dd03b,REF49194084,2025-08-01,10000.0,OM,,1
4d1a4eef-77b2-4aa6-a292-315a5edce5da,57312ebd-ae05-4d71-97db-362f15d6ec83,REF92542816,2026-04-23,10000.0,Chèque,REFUSE,1
6fdafcdf-20a5-453a-bff9-cb0fe35fa84d,eac5b8fa-9207-42fd-a906-2baf10ee314c,REF18383705,2025-06-28,50000.0,Orange Money,ECHEC,Tranche 1
25dfb9a5-6bf0-4fcc-9435-c7f1265abb4c,fa6eebc4-391e-499a-b91a-24ea3779df3c,REF22761851,2024-12-03,-15000.0,Wave,ECHEC,Tranche 1
0f3d1cc1-3553-41aa-add2-220d1bcf3046,1665e363-5733-425f-9d9a-adc71a3ef117,REF42300058,2025-11-14,15000000.0,orange money,,Tranche 1
4da5b00d-8697-4bbf-a412-3943e9fb1f07,2bda2adf-70d8-40ac-a1e8-765a477971a8,REF69842330,2025-07-24,-15000.0,OM,VALIDE,Tranche 1
e494eabb-0509-41c4-88bd-ff9832d2fe44,8836d87a-4be0-4095-8d1f-d2fbb20a5ee1,REF61936028,2025-05-30,10000.0,Wave,REFUSE,2eme
3eaaa581-ffd8-45c9-9e61-352a4bd4c622,5aafe5d8-698e-45ac-a3cb-fac60ca25f81,REF32881820,2025-10-02,50000.0,Chèque,ECHEC,1ere
f54be95b-4174-43f5-aa78-156c7b1e1ab2,7e02d385-6d68-4dbc-8b9e-9b672850f964,REF29055228,2026-07-02,50000.0,Virement,REFUSE,3eme
256310ec-6328-4079-9efe-097f27133e4a,bd9ec3b5-2fdd-4e4c-b486-3452ea29dc44,REF37381761,2026-03-11,0.0,Virement,VALIDE,2eme
9f2ab07f-673d-40d3-8b3a-24f38ea6baf5,a42f97b7-1fdf-44bc-b0a4-888a94d211da,REF12808119,2025-02-15,10000.0,Wave,VALIDE,3eme
0048134e-3911-4f91-92e6-175d8def056f,1555a65b-3784-4004-9783-134d30a2ce70,REF00336270,2026-05-18,-15000.0,orange money,,Tranche 1
fef9818a-9268-4c88-abd7-6bd1f4814a5b,428d49ac-f766-4598-8d9e-88d2c95d4657,REF98931506,2026-04-10,-15000.0,Virement,REFUSE,2eme
c7a88386-a01f-4929-a87e-3c869052c27c,941e4cb6-9316-4d8a-8304-25276c15f356,REF75263979,2025-09-17,-15000.0,Espèces,ECHEC,Tranche 1
969ce974-d365-4f59-b268-bbe393676480,e69fcba0-f2c2-4902-adfc-f90c96c899d8,REF39699357,2024-12-18,-15000.0,Virement,VALIDE,2eme
0f53c2e0-b800-481a-9b7d-5a41e436677c,2c833170-274d-4eb4-b50a-f745ad85bae2,REF_DOUBLON_123,2024-11-21,0.0,Wave,,3eme
31e7e320-64b5-4f99-b7f1-20a195c38009,eb9bc641-403d-4eb7-ae57-ebb12ce48d6e,REF87306304,2025-06-23,15000000.0,Virement,,Tranche 1
0629a5e2-169a-44f1-b45a-d4c3e8841f91,edd19002-5160-4ff2-b6e5-a4092e7e299f,REF89262498,2026-01-07,15000000.0,Chèque,REFUSE,1ere
c5c9a78a-749e-4f33-a032-ed9fd47f2e28,605d51b1-0996-4620-9b21-581747178ee1,REF27492589,2026-06-03,10000.0,Chèque,VALIDE,2eme
6e2b0ecc-b959-43ea-9318-bbe8d85ebf2a,3a4e1d77-9c96-46a2-ae8c-42e4e0479cfb,REF36265754,2025-02-03,15000000.0,Virement,ECHEC,3eme
92aa1149-e8b9-4691-9699-e0ec236d8595,f2d55377-01aa-4483-b8ee-d79a3e156304,REF91532321,2024-10-14,50000.0,orange money,VALIDE,1
